No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|1er lot|Nombre de lots|Code type local|Type local|Surface reelle bati|Nombre pieces principales|year
1|07/09/2021|Vente|940600,00|5.0|ALL|0857|HUGUEYRA|33470.0|GUJAN MESTRAS|33|199||CN|111||0|3.0|Dépendance|0.0|0.0|2021
1|07/09/2021|Vente|940600,00|5.0|ALL|0857|HUGUEYRA|33470.0|GUJAN MESTRAS|33|199||CN|111||0|3.0|Dépendance|0.0|0.0|2021
1|07/09/2021|Vente|940600,00|5.0|ALL|0857|HUGUEYRA|33470.0|GUJAN MESTRAS|33|199||CN|111||0|3.0|Dépendance|0.0|0.0|2021
1|07/09/2021|Vente|710000,00|131.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||DW|11||0|||||2021
1|07/09/2021|Vente|710000,00|131.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||DW|13||0|1.0|Maison|64.0|4.0|2021
1|08/09/2021|Vente|791800,00|41.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|244||0|1.0|Maison|84.0|5.0|2021
1|08/09/2021|Vente|791800,00|41.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|244||0|3.0|Dépendance|0.0|0.0|2021
1|08/09/2021|Vente|791800,00|41.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|244||0|3.0|Dépendance|0.0|0.0|2021
1|08/09/2021|Vente|791800,00|41.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|244||0|3.0|Dépendance|0.0|0.0|2021
1|08/09/2021|Vente|791800,00|41.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|244||0|3.0|Dépendance|0.0|0.0|2021
1|29/07/2021|Vente|111000,00|43.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|177||0|||||2021
1|29/07/2021|Vente|111000,00|43.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|182||0|||||2021
1|27/08/2021|Vente|776500,00|3.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|121||0|1.0|Maison|125.0|5.0|2021
1|27/08/2021|Vente|776500,00|3.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|121||0|3.0|Dépendance|0.0|0.0|2021
1|27/08/2021|Vente|776500,00|3.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|121||0|1.0|Maison|125.0|5.0|2021
1|27/08/2021|Vente|776500,00|3.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|121||0|3.0|Dépendance|0.0|0.0|2021
1|27/08/2021|Vente|776500,00|3.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|121||0|3.0|Dépendance|0.0|0.0|2021
1|27/08/2021|Vente|776500,00|3.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|121||0|3.0|Dépendance|0.0|0.0|2021
1|09/09/2021|Vente|165000,00|||B048|LES CHAMPS DE LA LANDE|33470.0|GUJAN MESTRAS|33|199||CM|456||0|||||2021
1|09/09/2021|Vente|165000,00|1.0|IMP|0145|CHAMPS DE LA LANDE|33470.0|GUJAN MESTRAS|33|199||CM|466||0|1.0|Maison|65.0|3.0|2021
2|24/08/2021|Vente|386000,00|36.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BM|971||0|1.0|Maison|115.0|5.0|2021
2|24/08/2021|Vente|386000,00|36.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BM|971||0|3.0|Dépendance|0.0|0.0|2021
2|24/08/2021|Vente|386000,00|36.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BM|971||0|3.0|Dépendance|0.0|0.0|2021
2|24/08/2021|Vente|386000,00||RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BM|973||0|||||2021
2|24/08/2021|Vente|386000,00||IMP|0321|GAMBETTA|33470.0|GUJAN MESTRAS|33|199||BM|976||0|||||2021
1|06/09/2021|Vente|890413,00|115.0|RUE|0490|DU MARECHAL FOCH|33470.0|GUJAN MESTRAS|33|199||CI|674||0|1.0|Maison|132.0|5.0|2021
1|06/09/2021|Vente|890413,00|||B153|NERAC|33470.0|GUJAN MESTRAS|33|199||CI|679||0|||||2021
1|06/09/2021|Vente|890413,00|||B153|NERAC|33470.0|GUJAN MESTRAS|33|199||CI|700||0|||||2021
1|13/09/2021|Vente|829000,00|22.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|78||0|1.0|Maison|185.0|6.0|2021
1|13/09/2021|Vente|829000,00|22.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|78||0|3.0|Dépendance|0.0|0.0|2021
2|02/09/2021|Vente|170000,00|32.0|ALL|0075|DU BOSQUET DES CIGALES|33470.0|GUJAN MESTRAS|33|199||DK|380||0|||||2021
1|14/09/2021|Vente|180000,00|20.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|945||0|||||2021
1|14/09/2021|Vente|180000,00|20.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|946||0|||||2021
1|23/09/2021|Vente|1,00|10.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|541||0|||||2021
1|21/09/2021|Vente|243000,00|46.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BL|232|19|3|3.0|Dépendance|0.0|0.0|2021
1|21/09/2021|Vente|243000,00|46.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BL|232|19|3|2.0|Appartement|64.0|3.0|2021
1|21/09/2021|Vente en l'état futur d'achèvement|225500,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|3|1|||||2021
1|21/09/2021|Vente en l'état futur d'achèvement|225500,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|19|1|||||2021
1|14/09/2021|Vente|465000,00|4.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|11||0|1.0|Maison|126.0|4.0|2021
1|14/09/2021|Vente|465000,00|4.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|11||0|1.0|Maison|126.0|4.0|2021
1|14/09/2021|Vente|465000,00|4.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|11||0|3.0|Dépendance|0.0|0.0|2021
1|14/09/2021|Vente|465000,00|4.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|11||0|3.0|Dépendance|0.0|0.0|2021
1|14/09/2021|Vente|465000,00|4.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|11||0|3.0|Dépendance|0.0|0.0|2021
1|14/09/2021|Vente|465000,00|4.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|11||0|3.0|Dépendance|0.0|0.0|2021
1|07/09/2021|Vente|435000,00|341.0|ALL|0071|DE BORDEAUX|33470.0|GUJAN MESTRAS|33|199||CT|469||0|1.0|Maison|146.0|5.0|2021
1|17/09/2021|Vente en l'état futur d'achèvement|173300,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|19|1|||||2021
1|17/09/2021|Vente en l'état futur d'achèvement|173300,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|12|1|||||2021
1|15/09/2021|Vente en l'état futur d'achèvement|220500,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|6|1|||||2021
1|15/09/2021|Vente en l'état futur d'achèvement|220500,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|62|1|||||2021
1|15/09/2021|Vente en l'état futur d'achèvement|220500,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|61|1|||||2021
1|16/09/2021|Vente|1071350,00|24.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|385||0|1.0|Maison|233.0|5.0|2021
1|16/09/2021|Vente|1071350,00|24.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|385||0|1.0|Maison|233.0|5.0|2021
1|16/09/2021|Vente|502500,00|41.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|389||0|1.0|Maison|149.0|6.0|2021
1|16/09/2021|Vente|502500,00|41.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|389||0|3.0|Dépendance|0.0|0.0|2021
1|16/09/2021|Vente|502500,00|41.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|389||0|3.0|Dépendance|0.0|0.0|2021
1|16/09/2021|Vente|510000,00|||B164|LES PINS DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BW|241||0|||||2021
1|16/09/2021|Vente|510000,00|12.0|ALL|0552|DU MIOU|33470.0|GUJAN MESTRAS|33|199||BW|243||0|1.0|Maison|127.0|5.0|2021
1|16/09/2021|Vente|510000,00|||B164|LES PINS DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BW|307||0|||||2021
2|02/09/2021|Vente|100000,00|49.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|805||0|||||2021
2|02/09/2021|Vente|100000,00|49.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|806||0|||||2021
2|15/09/2021|Vente|405000,00|||B133|MARACHON|33470.0|GUJAN MESTRAS|33|199||CI|706||0|||||2021
2|15/09/2021|Vente|405000,00|||B133|MARACHON|33470.0|GUJAN MESTRAS|33|199||CI|709||0|||||2021
1|27/09/2021|Vente|553000,00|48.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|226||0|3.0|Dépendance|0.0|0.0|2021
1|27/09/2021|Vente|553000,00|48.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|226||0|3.0|Dépendance|0.0|0.0|2021
1|27/09/2021|Vente|553000,00|48.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|226||0|1.0|Maison|84.0|5.0|2021
1|24/09/2021|Vente|40395,00||RUE|0040|AURELIEN DAISSON|33470.0|GUJAN MESTRAS|33|199||BM|761||0|||||2021
1|24/09/2021|Vente|40395,00|19.0|RUE|0040|AURELIEN DAISSON|33470.0|GUJAN MESTRAS|33|199||BM|879||0|||||2021
1|24/09/2021|Vente|40395,00|19.0|RUE|0040|AURELIEN DAISSON|33470.0|GUJAN MESTRAS|33|199||BM|880||0|||||2021
1|02/09/2021|Vente|92500,00|28.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|247|1|1|4.0|Local industriel. commercial ou assimilé|39.0|0.0|2021
1|02/09/2021|Vente|92500,00|28.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|247|11|1|3.0|Dépendance|0.0|0.0|2021
1|21/09/2021|Vente en l'état futur d'achèvement|229900,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|48|1|||||2021
1|21/09/2021|Vente en l'état futur d'achèvement|229900,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|40|1|||||2021
1|21/09/2021|Vente en l'état futur d'achèvement|229900,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|4|1|||||2021
1|27/09/2021|Vente en l'état futur d'achèvement|299000,00|64.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|363|6|1|||||2021
1|27/09/2021|Vente en l'état futur d'achèvement|299000,00|64.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|363|14|1|||||2021
1|08/09/2021|Vente|635000,00|60.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|598||0|1.0|Maison|128.0|4.0|2021
1|21/09/2021|Vente|237000,00|163.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|151|34|3|3.0|Dépendance|0.0|0.0|2021
1|21/09/2021|Vente|237000,00|163.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|151|34|3|1.0|Maison|65.0|3.0|2021
1|21/09/2021|Vente|237000,00|163.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|151|34|3|3.0|Dépendance|0.0|0.0|2021
1|22/09/2021|Vente|24000,00||RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|83||0|||||2021
1|23/09/2021|Vente|335000,00|13.0|ALL|0481|MARC NOUAUX|33470.0|GUJAN MESTRAS|33|199||BS|394||0|1.0|Maison|100.0|4.0|2021
1|08/09/2021|Vente|210000,00|79.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|638||0|||||2021
1|02/09/2021|Vente|315000,00|77.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CT|354||0|1.0|Maison|62.0|3.0|2021
1|20/09/2021|Vente|620000,00|9004.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|270||0|1.0|Maison|202.0|6.0|2021
1|20/09/2021|Vente|620000,00|9004.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|270||0|1.0|Maison|202.0|6.0|2021
1|31/08/2021|Vente|385000,00|9.0|ALL|0241|DES ECUREUILS|33470.0|GUJAN MESTRAS|33|199||CY|169||0|1.0|Maison|104.0|5.0|2021
1|17/09/2021|Vente en l'état futur d'achèvement|286000,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|15|1|||||2021
1|17/09/2021|Vente en l'état futur d'achèvement|286000,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|45|1|||||2021
1|17/09/2021|Vente en l'état futur d'achèvement|286000,00|103.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||CI|81|44|1|||||2021
1|14/09/2021|Vente|150000,00|26.0|RUE|0510|DU MARECHAL JOFFRE|33470.0|GUJAN MESTRAS|33|199||BN|484||0|||||2021
1|16/09/2021|Vente|142000,00|86.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||CM|526||0|1.0|Maison|99.0|4.0|2021
1|30/09/2021|Vente|247300,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|281|1|3.0|Dépendance|0.0|0.0|2021
1|30/09/2021|Vente|247300,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|421|1|2.0|Appartement|74.0|4.0|2021
1|30/09/2021|Vente|247300,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|346|1|3.0|Dépendance|0.0|0.0|2021
1|30/09/2021|Vente|247300,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|282|1|3.0|Dépendance|0.0|0.0|2021
1|20/09/2021|Vente|818000,00|||B058|LES CONCESSIONS|33470.0|GUJAN MESTRAS|33|199||CS|234||0|||||2021
1|20/09/2021|Vente|818000,00|||B058|LES CONCESSIONS|33470.0|GUJAN MESTRAS|33|199||CS|242||0|||||2021
1|20/09/2021|Vente|818000,00|10.0|ALL|0065|BOILLY|33470.0|GUJAN MESTRAS|33|199||CS|256||0|3.0|Dépendance|0.0|0.0|2021
1|20/09/2021|Vente|818000,00|10.0|ALL|0065|BOILLY|33470.0|GUJAN MESTRAS|33|199||CS|256||0|3.0|Dépendance|0.0|0.0|2021
1|20/09/2021|Vente|818000,00|10.0|ALL|0065|BOILLY|33470.0|GUJAN MESTRAS|33|199||CS|256||0|1.0|Maison|147.0|5.0|2021
1|22/09/2021|Vente|496700,00|42.0||B048|LES CHAMPS DE LA LANDE|33470.0|GUJAN MESTRAS|33|199||CN|55||0|1.0|Maison|84.0|4.0|2021
1|24/09/2021|Vente|529750,00|38.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CE|287||0|1.0|Maison|160.0|4.0|2021
1|24/09/2021|Vente|529750,00|38.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CE|287||0|3.0|Dépendance|0.0|0.0|2021
1|20/07/2021|Vente|239166,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|500||0|||||2021
1|21/09/2021|Vente|379248,00|218.0|AV|0675|PIERRE DIGNAC|33470.0|GUJAN MESTRAS|33|199||BB|151||0|1.0|Maison|48.0|3.0|2021
2|28/09/2021|Vente terrain à bâtir|340000,00|10.0|ALL|0795|DES ROSES|33470.0|GUJAN MESTRAS|33|199||BT|554||0|||||2021
1|29/09/2021|Vente|850000,00|9004.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|365||0|3.0|Dépendance|0.0|0.0|2021
1|29/09/2021|Vente|850000,00||ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|366||0|||||2021
1|29/09/2021|Vente|850000,00|77.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|367||0|1.0|Maison|99.0|4.0|2021
1|29/09/2021|Vente|850000,00|77.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|367||0|1.0|Maison|99.0|4.0|2021
1|29/09/2021|Vente|850000,00|77.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|391||0|||||2021
1|28/09/2021|Vente|260000,00|251.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DS|22||0|1.0|Maison|75.0|3.0|2021
1|28/09/2021|Vente|260000,00|251.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DS|22||0|1.0|Maison|75.0|3.0|2021
1|09/09/2021|Vente en l'état futur d'achèvement|255200,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|6|1|||||2021
1|09/09/2021|Vente en l'état futur d'achèvement|255200,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|10|1|||||2021
1|09/09/2021|Vente en l'état futur d'achèvement|255200,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|17|1|||||2021
1|24/09/2021|Vente|559400,00|183.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|545||0|1.0|Maison|104.0|4.0|2021
1|24/09/2021|Vente|559400,00|183.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|545||0|3.0|Dépendance|0.0|0.0|2021
1|24/09/2021|Vente|559400,00|1.0|ALL|0833|DES TOURTERELLES|33470.0|GUJAN MESTRAS|33|199||BR|546||0|||||2021
2|30/09/2021|Vente|650000,00|8.0|ALL|0210|DES DEUX ECLUSES|33470.0|GUJAN MESTRAS|33|199||BV|484||0|3.0|Dépendance|0.0|0.0|2021
2|30/09/2021|Vente|650000,00|8.0|ALL|0210|DES DEUX ECLUSES|33470.0|GUJAN MESTRAS|33|199||BV|484||0|3.0|Dépendance|0.0|0.0|2021
2|30/09/2021|Vente|650000,00|8.0|ALL|0210|DES DEUX ECLUSES|33470.0|GUJAN MESTRAS|33|199||BV|484||0|1.0|Maison|86.0|4.0|2021
2|30/09/2021|Vente|650000,00|8.0|ALL|0210|DES DEUX ECLUSES|33470.0|GUJAN MESTRAS|33|199||BV|484||0|3.0|Dépendance|0.0|0.0|2021
2|30/09/2021|Vente|650000,00|8.0|ALL|0210|DES DEUX ECLUSES|33470.0|GUJAN MESTRAS|33|199||BV|484||0|3.0|Dépendance|0.0|0.0|2021
1|05/10/2021|Vente|159300,00|73.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||CB|180||0|1.0|Maison|45.0|2.0|2021
1|29/09/2021|Vente|458400,00|9007.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|167||0|1.0|Maison|72.0|3.0|2021
1|29/09/2021|Vente|458400,00|9007.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|167||0|3.0|Dépendance|0.0|0.0|2021
1|29/09/2021|Vente|458400,00|9007.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|167||0|1.0|Maison|72.0|3.0|2021
1|29/09/2021|Vente|458400,00|9007.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|167||0|3.0|Dépendance|0.0|0.0|2021
1|29/09/2021|Vente|458400,00|30.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|171||0|||||2021
1|13/09/2021|Vente|850000,00|160.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|29||0|1.0|Maison|158.0|4.0|2021
1|13/09/2021|Vente|850000,00|160.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||CV|29||0|1.0|Maison|158.0|4.0|2021
1|29/09/2021|Vente|157940,00|114.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|658||0|1.0|Maison|36.0|1.0|2021
1|27/09/2021|Vente|415000,00|37.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|798||0|2.0|Appartement|150.0|6.0|2021
1|27/09/2021|Vente|415000,00|37.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|798||0|3.0|Dépendance|0.0|0.0|2021
1|27/09/2021|Vente|415000,00|37.0|ALL|0710|DU PLACOT|33470.0|GUJAN MESTRAS|33|199||BY|798||0|2.0|Appartement|50.0|2.0|2021
1|10/09/2021|Vente|376000,00|34.0|RUE|0640|PAUL BATAILLE|33470.0|GUJAN MESTRAS|33|199||CA|42|1|1|3.0|Dépendance|0.0|0.0|2021
1|10/09/2021|Vente|376000,00|34.0|RUE|0640|PAUL BATAILLE|33470.0|GUJAN MESTRAS|33|199||CA|42|1|1|3.0|Dépendance|0.0|0.0|2021
1|10/09/2021|Vente|376000,00|34.0|RUE|0640|PAUL BATAILLE|33470.0|GUJAN MESTRAS|33|199||CA|42|1|1|1.0|Maison|74.0|3.0|2021
1|27/09/2021|Vente|3571,43|36.0|ALL|0057|DE BIREBOUSSAOU|33470.0|GUJAN MESTRAS|33|199||BL|410||0|||||2021
1|20/09/2021|Vente en l'état futur d'achèvement|210300,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|9|1|||||2021
1|20/09/2021|Vente en l'état futur d'achèvement|210300,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|20|1|||||2021
1|20/09/2021|Vente en l'état futur d'achèvement|210300,00|121.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|64|2|1|||||2021
1|28/09/2021|Vente|859950,00|17.0|ALL|0838|DE VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|145||0|3.0|Dépendance|0.0|0.0|2021
1|28/09/2021|Vente|859950,00|17.0|ALL|0838|DE VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|145||0|1.0|Maison|116.0|4.0|2021
1|30/09/2021|Vente|440000,00|30.0|ALL|0559|DU MOULIN NEUF|33470.0|GUJAN MESTRAS|33|199||CR|184||0|1.0|Maison|94.0|4.0|2021
1|30/09/2021|Vente|440000,00|30.0|ALL|0559|DU MOULIN NEUF|33470.0|GUJAN MESTRAS|33|199||CR|184||0|3.0|Dépendance|0.0|0.0|2021
1|09/09/2021|Vente|176000,00|38.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||BV|357|2|1|4.0|Local industriel. commercial ou assimilé|43.0|0.0|2021
1|21/09/2021|Vente|200000,00|||B030|AU CANAL|33470.0|GUJAN MESTRAS|33|199||DC|378||0|4.0|Local industriel. commercial ou assimilé|168.0|0.0|2021
1|21/09/2021|Vente|200000,00|||B030|AU CANAL|33470.0|GUJAN MESTRAS|33|199||DC|386||0|||||2021
1|10/09/2021|Vente|93000,00|93.0|RUE|0242|EDMOND DAUBRIC|33470.0|GUJAN MESTRAS|33|199||BM|23|18|1|2.0|Appartement|19.0|2.0|2021
1|01/10/2021|Vente|200000,00|41.0|RUE|0510|DU MARECHAL JOFFRE|33470.0|GUJAN MESTRAS|33|199||BO|465|1|1|2.0|Appartement|48.0|2.0|2021
1|01/10/2021|Vente|481000,00|||B094|JAFEINE|33470.0|GUJAN MESTRAS|33|199||CH|347||0|||||2021
1|01/10/2021|Vente|481000,00|28.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||CH|348||0|1.0|Maison|111.0|5.0|2021
1|29/09/2021|Vente|518400,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|61||0|||||2021
1|29/09/2021|Vente|518400,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|125||0|||||2021
2|20/09/2021|Vente|605000,00|3.0|ALL|0569|DE LA NEYRA|33470.0|GUJAN MESTRAS|33|199||BY|807||0|3.0|Dépendance|0.0|0.0|2021
2|20/09/2021|Vente|605000,00|3.0|ALL|0569|DE LA NEYRA|33470.0|GUJAN MESTRAS|33|199||BY|807||0|3.0|Dépendance|0.0|0.0|2021
2|20/09/2021|Vente|605000,00|3.0|ALL|0569|DE LA NEYRA|33470.0|GUJAN MESTRAS|33|199||BY|807||0|3.0|Dépendance|0.0|0.0|2021
2|20/09/2021|Vente|605000,00|3.0|ALL|0569|DE LA NEYRA|33470.0|GUJAN MESTRAS|33|199||BY|807||0|1.0|Maison|185.0|8.0|2021
1|30/09/2021|Vente|501500,00|27.0|ALL|0057|DE BIREBOUSSAOU|33470.0|GUJAN MESTRAS|33|199||BL|123||0|1.0|Maison|89.0|4.0|2021
1|30/09/2021|Vente|501500,00|27.0|ALL|0057|DE BIREBOUSSAOU|33470.0|GUJAN MESTRAS|33|199||BL|123||0|3.0|Dépendance|0.0|0.0|2021
1|17/09/2021|Vente|608000,00|63.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||CB|783||0|3.0|Dépendance|0.0|0.0|2021
1|17/09/2021|Vente|608000,00|63.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||CB|783||0|3.0|Dépendance|0.0|0.0|2021
1|17/09/2021|Vente|608000,00|63.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||CB|783||0|3.0|Dépendance|0.0|0.0|2021
